SMILES,docking_score
CC(C)c1ccccc1Sc1ccc([C@@H]2C[C@@H]2C(=O)N2CCC[C@@H](C(=O)[O-])C2)c(Cl)c1Cl,-8.4
CN1C(=O)N(c2cc(Cl)cc(Cl)c2)C(=O)[C@]12CN(c1cc(C(=O)[O-])ncn1)C[C@H]2c1ccc(C#N)cc1,-7.7
O=C([O-])C1CCN(C(=O)/C=C/c2ccc(Sc3ccc4c(c3)OCCO4)c3ccccc23)CC1,-8.9
O=C(/C=C/c1ccc(Sc2ccccc2OCc2ccccn2)c(C(F)(F)F)c1C(F)(F)F)N1CCOCC1,-8.9
CNC(=O)[C@H](Cc1ccc2ccccc2c1)N1CCC(=O)N(CCc2cnc3ccccc3c2)[C@@H](CC(C)C)C1=O,-9.3
O=C(/C=C/c1ccc(Sc2cccc(OCc3cccnc3)c2)c(C(F)(F)F)c1C(F)(F)F)N1CCOCC1,-8.8
CC(C)c1ccccc1Sc1ccc([C@@H]2C[C@H]2C(=O)NCCCC(=O)[O-])c(Cl)c1Cl,-7.9
O=CN1CC[NH+](Cc2ccccc2Sc2ccc(/C=C/C(=O)N3CCOCC3)cc2Cl)CC1,-8.1
CC(=O)N1CCN(C(=O)/C=C/c2ccc(Sc3cc4[nH]c(=O)[nH]c4cc3Cl)c(Cl)c2)CC1,-8.1
CC(C)c1ccccc1Sc1ccc(-c2cc(NCCCn3cc[nH+]c3)ncn2)cc1C(F)(F)F,-8.4
O=C([O-])[C@H]1CCCN(c2ccccc2Sc2ccc([C@@H]3C[C@@H]3C(=O)NCCCN3CCCC3=O)c(Cl)c2Cl)C1,-9.0
CC(=O)N[C@@H]1CCN(c2cc(-c3ccc(Sc4ccc5c(c4)OCCO5)c(C(F)(F)F)c3)cc[nH+]2)C1,-8.7
CC(=O)N1CCN(C(=O)/C=C/c2ccc(Sc3ccc4c(c3)OCO4)c(Cl)c2)CC1,-8.1
Clc1ccc(Sc2ccccc2NCCC[NH+]2CCOCC2)c(Cl)c1,-8.1
C[C@@]1(Cc2ccc(Br)cc2)C(=O)N(c2cc(Cl)cc(Cl)c2)c2ncc(S(=O)(=O)CCCO)n21,-9.6
CC(C)c1ccccc1Sc1ccc([C@H]2C[C@@H]2C(=O)N2CCC[C@@H](C(=O)[O-])C2)c(Cl)c1Cl,-9.0
COc1ccccc1Sc1ccc(/C=C/C(=O)N2CCC(C(=O)[O-])CC2)c(C(F)(F)F)c1C(F)(F)F,-8.2
CC(C)c1ccccc1Sc1ccc(-c2cc(N3CCC(c4nn[nH]n4)CC3)ncn2)cc1C(F)(F)F,-9.6
O=C(/C=C/c1ccc(Sc2ccccc2OCc2cnc[nH]2)c(C(F)(F)F)c1C(F)(F)F)N1CCOCC1,-8.6
CN1C(=O)N(c2cc(Cl)cc(Cl)c2)C(=O)[C@]12CN(c1ccc(-c3nnn[n-]3)cn1)C[C@H]2c1ccc(C#N)cc1,-7.7
CN1C(=O)N(c2cc(Cl)cc(Cl)c2)C(=O)[C@]12C[NH2+]C[C@H]2c1ccc(C#N)cc1,-7.3
CC(C)c1ccccc1Sc1ccc(-c2cc[nH+]c(N3CCC[C@H]3C(=O)[O-])c2)cc1C(F)(F)F,-8.9
CC(=O)N1CCN(C(=O)/C=C/c2ccc(Sc3ccc4cc[nH]c4c3)c(Cl)c2)CC1,-8.6
C[C@@]1(Cc2ccc(Br)cc2)C(=O)N(c2cc(Cl)cc(Cl)c2)c2nncn21,-10.4
O=C(/C=C/c1ccc(Sc2ccccc2OCc2ccccc2)c(C(F)(F)F)c1C(F)(F)F)N1CCOCC1,-9.5
O=C(/C=C/c1ccc(Sc2cccc(OC3CCSCC3)c2)c(C(F)(F)F)c1C(F)(F)F)N1CCOCC1,-8.0
CC(C)c1ccccc1Sc1ccc([C@H]2C[C@H]2C(=O)NCCCC(=O)[O-])c(Cl)c1Cl,-7.8
CNC(=O)[C@H](Cc1ccc2ccccc2c1)N1CCC(=O)N(C/C=C/c2ccncc2)[C@@H](CC(C)C)C1=O,-8.9
O=C([O-])[C@@H]1CCCN(c2ccccc2Sc2ccc([C@H]3C[C@@H]3C(=O)NCCCN3CCCC3=O)c(Cl)c2Cl)C1,-8.6
O=C(N[C@@H](Cc1cnc[nH]1)C(=O)[O-])c1c(F)cccc1Cl,-8.1
O=C(N[C@@H](Cc1c[nH+]c[nH]1)C(=O)[O-])c1c(F)cccc1Cl,-8.2
C[C@]1(Cc2ccc(Br)cc2)C(=O)N(c2cc(Cl)cc(Cl)c2)c2nncn21,-9.1
CN1CCN(c2ccccc2Sc2ccc([C@@H]3C[C@@H]3C(=O)NCCCN3CCCC3=O)cc2C(F)(F)F)CC1,-8.5
CCN(C)c1cc(-c2ccc(Sc3ccccc3C(C)C)c(C(F)(F)F)c2)[nH+]cn1,-8.5
O=C([O-])[C@H]1CCCN(c2cc(-c3ccc(Sc4ccc5c(c4)OCCO5)c(C(F)(F)F)c3)cc[nH+]2)C1,-9.0
O=C(/C=C/c1ccc(Sc2ccccc2OCc2ccncc2)c(C(F)(F)F)c1C(F)(F)F)N1CCOCC1,-8.8
CC(=O)OC(C)(C)/C=C/C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,-8.5
O=C([O-])[C@@H]1CCCN(c2cc(-c3ccc(Sc4ccc5c(c4)OCCO5)c(C(F)(F)F)c3)ccn2)C1,-8.8
O=C(/C=C/c1ccc(Sc2cccc(OCc3ccccc3)c2)c(C(F)(F)F)c1C(F)(F)F)N1CCOCC1,-9.3
CC(C)c1ccccc1Sc1ccc([C@H]2C[C@H]2C(=O)N2CCC[C@H](C(=O)[O-])C2)c(Cl)c1Cl,-9.0
CNC(=O)[C@H](Cc1ccc2ccccc2c1)N1CCC(=O)N(Cc2cnc3ccccc3c2)[C@@H](CC(C)C)C1=O,-9.7
CC(=O)N1CCN(c2cc(-c3ccc(Sc4ccc5c(c4)OCCO5)c(C(F)(F)F)c3)cc[nH+]2)CC1,-9.0
N#Cc1ccc(-c2cccc(C[NH2+][C@H]3C[C@H]4C(=O)N(c5cc(Cl)cc(Cl)c5)C(=O)N4C3)c2)cc1,-9.6
CC(C)c1ccccc1Sc1ccc([C@H]2C[C@H]2C(=O)N2CCC[C@@H](C(=O)[O-])C2)c(Cl)c1Cl,-8.9
CN1C(=O)N(c2cc(Cl)cc(Cl)c2)C(=O)[C@]12CN(c1cnc(C(=O)[O-])cn1)C[C@H]2c1ccc(C#N)cc1,-7.0
CC(C)c1ccccc1Sc1ccc(-c2cc(N3CCC[C@H](c4nn[nH]n4)C3)ncn2)cc1C(F)(F)F,-9.1
O=C(/C=C/c1ccc(Sc2ccccc2CN2CCOCC2)c(Cl)c1)N1CCOCC1,-7.7
