SMILES,docking_score
c1ccc(-c2[nH]ncc2-c2ccnc(-c3ccc(OCCn4ccnc4)cc3)c2)nc1,-9.5
COc1ccccc1/N=c1/cc(Oc2cc(C)c(C)nc2-c2ccccn2)cc[nH]1,-10.5
c1ccc(-c2n[nH]cc2-c2ccnc(-c3ccc(C[NH2+][C@@H]4CCCOC4)cc3)c2)nc1,-10.5
Fc1ccc(-c2[nH]ncc2-c2ccnc3ccccc23)nc1,-10.4
O=C(c1ccc(-c2cc(-c3cn[nH]c3-c3ccccn3)ccn2)cc1)N1CCCC1,-11.2
C[N@@H+]1CCC[C@@H]1CCCOc1ccc2c(-c3c(-c4ccccn4)nn4c3CCC4)ccnc2c1,-11.0
COc1ccccc1Nc1cc(Oc2cc(C)c(C)nc2-c2ccccn2)ccn1,-10.4
c1ccc(-c2[nH]ncc2-c2ccnc3ccccc23)cc1,-10.1
Cc1cccc(-c2nn(Cc3cccc(C#N)c3)cc2-c2ccc3ncccc3n2)n1,-11.2
Cc1cccc(-c2nc(CNc3ccc(C(N)=O)cc3)[nH]c2C2=C[C@H]3NCC=N[C@@H]3C=C2)n1,-11.5
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CC[NH+](CCO)CC2)n1,-9.1
Cn1c(-c2ccc3nccnc3c2)c(-c2ccccn2)c(=O)n1C,-10.1
c1ccc(-c2nc(Nc3ccncc3)c3ccccc3n2)cc1,-10.2
CC(=[OH+])[N-]c1nc(-c2cccc(C)n2)c(-c2ccc3ncnn3c2)[nH]1,-10.6
Cc1cccc(-c2[nH]c(CNc3cccc(C(N)=O)c3)nc2-c2ccc3nccnc3c2)n1,-12.0
Cc1ccc(Oc2cc[nH]/c(=N\c3ccc(S(N)(=O)=O)cc3)c2)c(C)n1,-8.7
Cc1cccc(-c2[nH]c(Cc3cccc(C(N)=O)c3)nc2-c2ccc3nccnc3c2)n1,-12.0
Cc1cccc(-c2nn(Cc3cccc(C(N)=O)c3)cc2-c2ccc3ncccc3c2)n1,-12.3
CCc1cccc(-c2[nH]c(CNc3ccc(C#N)cc3)nc2C2=C[C@@H]3N=CCN[C@@H]3C=C2)n1,-10.0
Cc1cccc(-c2[nH]c(CNc3ccc(C(N)=O)cc3)nc2C2=C[C@H]3NCC=N[C@H]3C=C2)n1,-10.6
CN(C(=O)c1ccc(-c2cc(-c3c[nH]nc3-c3ccccn3)ccn2)cc1)C1CCOCC1,-10.0
C[N@@H+]1CCC[C@H]1CCCOc1ccc2c(-c3c(-c4ccccn4)nn4c3CCC4)ccnc2c1,-10.5
CCc1cccc(-c2nc(CNc3ccc(C#N)cc3)[nH]c2C2=C[C@H]3NCC=N[C@@H]3C=C2)n1,-11.2
COc1cc(Nc2cc(Oc3ccc(C)nc3C)cc[nH+]2)cc(OC)c1OC,-8.4
Cc1cccc(-c2nc(NCc3cccc(C#N)c3)[nH]c2-c2ccc3c(c2)OCO3)n1,-11.4
CCc1cccc(-c2[nH]c(CNc3ccc(C#N)cc3)nc2C2=C[C@H]3N=CCN[C@@H]3C=C2)n1,-10.5
COc1cc(Nc2cc(Oc3ccc(C)nc3C)ccn2)cc(OC)c1OC,-8.4
Cc1cc(Oc2cc[nH+]c(Nc3ccc(N4CCOCC4)cc3)c2)c(-c2ccccn2)nc1C,-11.2
O=C([O-])c1ccc(-c2nc(-c3ccccn3)c(C3=CC=C4OCO[C@@H]4C3)[nH]2)cc1,-11.0
C#Cc1ccc(CNc2[nH]c(-c3cccc(C)n3)c(C3=CC=C4OCO[C@H]4C3)[nH+]2)cc1,-10.8
Cc1cccc(-c2nc(CNc3cccc(C#N)c3)[nH]c2-c2ccc3c(c2)OCO3)n1,-11.3
Cc1cccc(-c2nc(CNc3ccc(C(N)=O)cc3)[nH]c2C2=CC=C3OCO[C@@H]3C2)n1,-11.3
Cn1c(-c2ccc3nccnc3c2)c(-c2ccco2)c(=O)n1C,-9.8
c1ccc(-c2[nH]ncc2-c2ccnc3ccccc23)nc1,-9.9
O=C([O-])c1ccc(-c2nc(C3=CC=C4OCO[C@H]4C3)c(-c3ccccn3)[nH]2)cc1,-10.6
Cc1cccc(-c2nc(N)sc2-c2ccc3nccnc3c2)n1,-10.5
O=C(Nc1ccc(-c2cc(-c3cn[nH]c3-c3ccccn3)ccn2)cc1)C1CCOCC1,-10.5
Cc1cccc(-c2nc(CNc3ccc(C(N)=O)cc3)[nH]c2C2=C[C@@H]3NCC=N[C@@H]3C=C2)n1,-10.9
